;acc_bact;design_phage;id_bact;id_phage;
2610;NC_018289.1;Gordonia_phage_WheatThin;5859;3555;
2962;NC_018289.1;Enterobacteria_phage_vB_KleM-RaK2;5859;4629;
2612;NC_018289.1;Gordonia_phage_Valary;5859;3520;
2613;NC_018289.1;Escherichia_phage_pro147;5859;3986;
2614;NC_018289.1;Pseudomonas_phage_vB_PaeS_PAO1_Ab18;5859;4108;
2615;NC_018289.1;Pectobacterium_phage_PM1;5859;4314;
2616;NC_018289.1;Enterobacteria_phage_933W;5859;4994;
2617;NC_018289.1;Gordonia_phage_Jifall16;5859;2685;
2618;NC_018289.1;Escherichia_phage_slur16;5859;3865;
2619;NC_018289.1;Flavobacterium_phage_Fpv5;5859;3698;
3880;NC_018289.1;Enterococcus_phage_Ec-ZZ2;5859;3716;
2621;NC_018289.1;Klebsiella_phage_KpV71;5859;3713;
2622;NC_018289.1;Gordonia_phage_Skysand;5859;3344;
2623;NC_018289.1;Klebsiella_phage_1513;5859;4016;
2624;NC_018289.1;Lactococcus_virus_bIL67;5859;4789;
2625;NC_018289.1;Flavobacterium_phage_Fpv10;5859;3669;
2626;NC_018289.1;Cronobacter_phage_ENT47670;5859;4584;
2627;NC_018289.1;Pseudomonas_virus_PMG1;5859;4694;
2628;NC_018289.1;Lactobacillus_phage_Lrm1;5859;4808;
2629;NC_018289.1;Escherichia_phage_phiKT;5859;4633;
2630;NC_018289.1;Enterobacteria_phage_Sf101;5859;4150;
2631;NC_018289.1;Arthrobacter_phage_Chubster;5859;2251;
3007;NC_018289.1;Enterococcus_phage_EFAP-1;5859;4800;
4462;NZ_CP008902.1;Enterococcus_phage_EFAP-1;919;4800;
2634;NC_018289.1;Pseudomonas_phage_phiCTX;5859;4984;
2635;NC_018289.1;Gordonia_phage_GordTnk2;5859;5436;
2636;NC_018289.1;Arthrobacter_phage_Martha;5859;2883;
2637;NC_018289.1;Gordonia_phage_GTE8;5859;5442;
2638;NC_018289.1;Enterobacteria_phage_RB68;5859;5013;
2639;NC_018289.1;Propionibacterium_phage_P9.1;5859;5538;
2640;NC_018289.1;Celeribacter_phage_P12053L;5859;5003;
2417;NC_018289.1;Enterococcus_phage_EFC-1;5859;4271;
2642;NC_018289.1;Streptomyces_phage_Immanuel3;5859;2638;
2643;NC_018289.1;Salmonella_phage_SS3e;5859;4711;
2644;NC_018289.1;Arthrobacter_phage_Ichor;5859;2631;
2645;NC_018289.1;Streptomyces_phage_Peebs;5859;3085;
2646;NC_018289.1;Haemophilus_phage_SuMu;5859;4662;
3302;NC_018289.1;Enterococcus_phage_IME-EF4;5859;4431;
4493;NZ_ADEZ00000000.1;Enterococcus_phage_IME-EF4;5886;4431;
2649;NC_018289.1;Clostridium_phage_phiMMP02;5859;4673;
2650;NC_018289.1;Gordonia_phage_Adgers;5859;1984;
2651;NC_018289.1;Streptomyces_phage_Crosby;5859;2297;
2652;NC_018289.1;Lactococcus_phage_D4410;5859;3743;
2653;NC_018289.1;Streptococcus_phage_SpSL1;5859;4116;
2654;NC_018289.1;Rhodococcus_phage_Peregrin;5859;3088;
2655;NC_018289.1;Arthrobacter_phage_CapnMurica;5859;2212;
2656;NC_018289.1;Lactobacillus_virus_ATCC8014;5859;4587;
2657;NC_018289.1;Streptomyces_phage_Jay2Jay;5859;5458;
2658;NC_018289.1;Rhodococcus_phage_Belenaria;5859;2111;
2659;NC_018289.1;Guinea_pig_Chlamydia_phage;5859;3902;
2660;NC_018289.1;Gordonia_phage_Demosthenes;5859;5403;
2661;NC_018289.1;Propionibacterium_phage_B22;5859;2074;
2662;NC_018289.1;Clostridium_phage_phiCT19406A;5859;3815;
2663;NC_018289.1;Gordonia_phage_Portcullis;5859;3176;
2664;NC_018289.1;Rhodococcus_phage_Partridge;5859;3077;
2665;NC_018289.1;Xanthomonas_virus_Xop411;5859;4854;
2666;NC_018289.1;Arthrobacter_phage_PitaDog;5859;3159;
2667;NC_018289.1;Streptococcus_virus_2972;5859;4920;
2668;NC_018289.1;Gordonia_phage_Barb;5859;2092;
2669;NC_018289.1;Leuconostoc_phage_phiLN12;5859;4369;
2670;NC_018289.1;Streptomyces_phage_Jash;5859;2664;
2671;NC_018289.1;Escherichia_phage_phi191;5859;4066;
2672;NC_018289.1;Cronobacter_phage_CR8;5859;4375;
2673;NC_018289.1;Propionibacterium_phage_Wizzo;5859;5650;
2674;NC_018289.1;Arthrobacter_phage_Zorro;5859;3623;
2675;NC_018289.1;Gordonia_phage_Exiguo;5859;2438;
2676;NC_018289.1;Bdellovibrio_phage_phi1422;5859;4630;
2677;NC_018289.1;Gordonia_phage_Bialota;5859;2120;
2678;NC_018289.1;Rhodococcus_phage_RER2;5859;5582;
2679;NC_018289.1;Stenotrophomonas_phage_IME15;5859;4650;
2680;NC_018289.1;Clostridium_phage_phiCDHM13;5859;3882;
2681;NC_018289.1;Gordonia_phage_CarolAnn;5859;5381;
2682;NC_018289.1;Salmonella_virus_FSLSP030;5859;4519;
2683;NC_018289.1;Propionibacterium_phage_PHL025M00;5859;4137;
2611;NC_018289.1;Enterococcus_phage_IME-EFm1;5859;4285;
2685;NC_018289.1;Lactococcus_virus_CB13;5859;3913;
2686;NC_018289.1;Escherichia_phage_IME11;5859;4649;
2687;NC_018289.1;Propionibacterium_phage_P14.4;5859;5537;
2688;NC_018289.1;Enterococcus_phage_EFLK1;5859;3942;
2689;NC_018289.1;Streptomyces_phage_Mojorita;5859;2927;
2690;NC_018289.1;Rhodococcus_phage_Rhodalysa;5859;3233;
2691;NC_018289.1;Propionibacterium_phage_Solid;5859;5605;
2692;NC_018289.1;Pseudomonas_phage_K8;5859;3874;
2693;NC_018289.1;Lactobacillus_phage_LF1;5859;4658;
2694;NC_018289.1;Pseudomonas_phage_PhiPA3;5859;3956;
2695;NC_018289.1;Vibrio_phage_QH;5859;4115;
2696;NC_018289.1;Erwinia_phage_vB_EamM_Kwan;5859;3775;
2697;NC_018289.1;Rhodococcus_phage_CosmicSans;5859;5395;
2698;NC_018289.1;Pseudomonas_phage_CHA_P1;5859;4461;
2699;NC_018289.1;Pseudomonas_phage_Pf3;5859;4250;
2700;NC_018289.1;Mycobacterium_virus_Che8;5859;4967;
3018;NC_018289.1;Enterococcus_phage_IME-EFm5;5859;4004;
2702;NC_018289.1;Propionibacterium_phage_PHL071N05;5859;4491;
2703;NC_018289.1;Bacillus_phage_AvesoBmore;5859;3989;
2704;NC_018289.1;Clostridium_phage_phiCD505;5859;3926;
2705;NC_018289.1;Staphylococcus_virus_55;5859;4907;
2706;NC_018289.1;Lactobacillus_phage_LfeSau;5859;3898;
2707;NC_018289.1;Klebsiella_phage_vB_KpnP_KpV289;5859;3963;
3024;NC_018289.1;Enterococcus_phage_vB_Efae230P-4;5859;4096;
2709;NC_018289.1;Escherichia_phage_WG01;5859;3673;
2710;NC_018289.1;Flavobacterium_phage_Fpv7;5859;3692;
2711;NC_018289.1;Enterococcus_phage_vB_EfaP_IME195;5859;3826;
2712;NC_018289.1;Clostridium_phage_phiCP34O;5859;4639;
2713;NC_018289.1;Arthrobacter_phage_ElephantMan;5859;2402;
2714;NC_018289.1;Stenotrophomonas_phage_phiSHP2;5859;4712;
2715;NC_018289.1;Morganella_phage_vB_MmoP_MP2;5859;3729;
2716;NC_018289.1;Enterobacteria_phage_HK106;5859;4592;
3085;NC_018289.1;Erwinia_phage_Ea35-70;5859;4313;
2718;NC_018289.1;Enterobacteria_phage_IME10;5859;4646;
2719;NC_018289.1;Gordonia_phage_Toast;5859;3471;
4524;NZ_CP025401.1;Erwinia_phage_Ea35-70;468;4313;
2721;NC_018289.1;Staphylococcus_virus_3a;5859;4911;
2722;NC_018289.1;Gordonia_phage_Yeezy;5859;5655;
3636;NC_018289.1;Erwinia_phage_phiEa21-4;5859;3643;
2724;NC_018289.1;Gordonia_phage_Fireball;5859;2459;
2725;NC_018289.1;Lactobacillus_phage_iA2;5859;3834;
2726;NC_018289.1;Arthrobacter_phage_Nason;5859;2982;
2727;NC_018289.1;Salmonella_phage_37;5859;3848;
2728;NC_018289.1;Erwinia_phage_vB_EamM_ChrisDB;5859;3794;
2729;NC_018289.1;Gordonia_phage_Gustav;5859;2560;
3330;NC_018289.1;Erwinia_phage_vB_EamM-Y2;5859;4643;
2731;NC_018289.1;Bacillus_phage_Mater;5859;4163;
2732;NC_018289.1;Gordonia_phage_Katyusha;5859;2721;
2733;NC_018289.1;Streptomyces_phage_Danzina;5859;2319;
2734;NC_018289.1;Pseudomonas_phage_MP48;5859;4325;
2735;NC_018289.1;Gordonia_phage_Emianna;5859;2409;
2736;NC_018289.1;Xylella_phage_Xfas53;5859;4795;
2737;NC_018289.1;Gordonia_phage_GTE2;5859;5438;
2738;NC_018289.1;Arthrobacter_phage_Glenn;5859;2528;
2739;NC_018289.1;Bacillus_phage_Zuko;5859;3796;
2740;NC_018289.1;Gordonia_phage_Kenna;5859;2728;
2741;NC_018289.1;Rhizobium_phage_vB_RglS_P106B;5859;4186;
2742;NC_018289.1;Bacillus_phage_phiNIT1;5859;4509;
2743;NC_018289.1;Propionibacterium_phage_Attacne;5859;5344;
2744;NC_018289.1;Gordonia_phage_NosilaM;5859;3015;
2745;NC_018289.1;Enterobacteria_phage_phi80;5859;4175;
2746;NC_018289.1;Pseudomonas_phage_K5;5859;3808;
2747;NC_018289.1;Bacillus_phage_JL;5859;3962;
2748;NC_018289.1;Gordonia_phage_Smoothie;5859;5601;
2749;NC_018289.1;Ralstonia_phage_RSS0;5859;4622;
2750;NC_018289.1;Streptomyces_phage_mu16;5859;2952;
2751;NC_018289.1;Yersinia_phage_Berlin;5859;4867;
2752;NC_018289.1;Acinetobacter_phage_LZ35;5859;3728;
2753;NC_018289.1;Streptomyces_phage_phiC31;5859;3118;
2858;NC_018289.1;Erwinia_phage_vB_EamP-L1;5859;3820;
2755;NC_018289.1;Staphylococcus_virus_EW;5859;4909;
2756;NC_018289.1;Citrobacter_phage_Merlin;5859;3934;
2757;NC_018289.1;Proteus_phage_PM_93;5859;3881;
2758;NC_018289.1;Arthrobacter_phage_LiSara;5859;2820;
2759;NC_018289.1;Clostridium_phage_phiCPV4;5859;4813;
2760;NC_018289.1;Klebsiella_phage_KP34;5859;3648;
2761;NC_018289.1;Yersinia_phage_vB_YenP_AP10;5859;4068;
2762;NC_018289.1;Arthrobacter_phage_Sandman;5859;3281;
2763;NC_018289.1;Propionibacterium_phage_P105;5859;5536;
2764;NC_018289.1;Streptomyces_phage_Blueeyedbeauty;5859;2145;
2765;NC_018289.1;Yersinia_phage_phiA1122;5859;4957;
2766;NC_018289.1;Gordonia_phage_Tiamoceli;5859;3456;
2767;NC_018289.1;Klebsiella_phage_K11;5859;4762;
2768;NC_018289.1;Propionibacterium_phage_P100D;5859;5533;
2769;NC_018289.1;Propionibacterium_phage_SKKY;5859;5599;
2770;NC_018289.1;Gordonia_phage_Horus;5859;2610;
2771;NC_018289.1;Salmonella_phage_HK620;5859;4986;
2772;NC_018289.1;Streptomyces_phage_SV1;5859;5615;
2773;NC_018289.1;Acholeplasma_virus_L2;5859;4247;
2774;NC_018289.1;Gordonia_phage_Turuncu;5859;3498;
2775;NC_018289.1;Sinorhizobium_phage_phiM9;5859;4060;
2776;NC_018289.1;Propionibacterium_phage_Procrass1;5859;5574;
2777;NC_018289.1;Chlamydia_phage_2;5859;3866;
3901;NC_018289.1;Erwinia_phage_vB_EamP-S6;5859;4636;
2779;NC_018289.1;Pseudomonas_phage_DL60;5859;3873;
2780;NC_018289.1;Lactobacillus_phage_phig1e;5859;4219;
2781;NC_018289.1;Gordonia_phage_Neoevie;5859;2991;
3067;NC_018289.1;Erysipelothrix_phage_SE-1;5859;3896;
2783;NC_018289.1;Citrobacter_phage_CR44b;5859;4328;
2784;NC_018289.1;Propionibacterium_phage_ATCC29399BC;5859;2055;
2785;NC_018289.1;Salmonella_phage_BP12C;5859;3711;
2786;NC_018289.1;Flavobacterium_phage_Fpv1;5859;3683;
2787;NC_018289.1;Rhizobium_phage_vB_RleM_P10VF;5859;4295;
3038;NC_018289.1;Escherichia_phage_172-1;5859;3982;
2789;NC_018289.1;Streptococcus_phage_phiNJ2;5859;4531;
2790;NC_018289.1;Escherichia_virus_MS2;5859;4209;
2791;NC_018289.1;Staphylococcus_virus_85;5859;4204;
2792;NC_018289.1;Gordonia_phage_Apricot;5859;2033;
2793;NC_018289.1;Lactococcus_phage_phiL47;5859;4427;
2794;NC_018289.1;Listeria_phage_B054;5859;4840;
2795;NC_018289.1;Streptomyces_phage_Verse;5859;3528;
2796;NC_018289.1;Escherichia_virus_CBA120;5859;4697;
2797;NC_018289.1;Streptomyces_phage_Spectropatronm;5859;3367;
2798;NC_018289.1;Propionibacterium_phage_PFR2;5859;5549;
2799;NC_018289.1;Gordonia_phage_Fairfaxidum;5859;2441;
2800;NC_018289.1;Bacillus_phage_JBP901;5859;4082;
2801;NC_018289.1;Salmonella_phage_SETP13;5859;4472;
2802;NC_018289.1;Propionibacterium_phage_PHL060L00;5859;4490;
2803;NC_018289.1;Bacillus_phage_Slash;5859;4339;
2804;NC_018289.1;Gordonia_phage_Schwabeltier;5859;5590;
2805;NC_018289.1;Vibrio_phage_ICP2;5859;4753;
3792;NC_018289.1;Escherichia_phage_Av-05;5859;4165;
2807;NC_018289.1;Propionibacterium_phage_PAC1;5859;3966;
2808;NC_018289.1;Gordonia_phage_Bibwit;5859;2122;
2809;NC_018289.1;Vibrio_phage_ICP3;5859;4752;
2810;NC_018289.1;Salmonella_phage_Marshall;5859;4346;
4474;NZ_CP020659.1;Escherichia_phage_ECML-117;999;4274;
2812;NC_018289.1;Streptomyces_phage_Sushi23;5859;3409;
2813;NC_018289.1;Croceibacter_phage_P2559Y;5859;3841;
2814;NC_018289.1;Corynebacterium_phage_Kimchi1738;5859;2739;
2815;NC_018289.1;Streptomyces_phage_Karimac;5859;2717;
3498;NC_018289.1;Escherichia_phage_ECML-134;5859;4292;
2817;NC_018289.1;Enterobacteria_phage_HK630;5859;4596;
2818;NC_018289.1;Gordonia_phage_GordTnk2;5859;5436;
2819;NC_018289.1;Salmonella_phage_NR01;5859;3759;
2820;NC_018289.1;Streptomyces_phage_Bioscum;5859;2133;
2821;NC_018289.1;Pseudomonas_phage_PAK_P4;5859;3704;
2822;NC_018289.1;Shewanella_phage_Spp001;5859;3719;
3140;NC_018289.1;Escherichia_phage_ECML-4;5859;4272;
2824;NC_018289.1;Pseudomonas_phage_PaoP5;5859;3886;
2825;NC_018289.1;Escherichia_phage_vB_EcoM_VR7;5859;4189;
2826;NC_018289.1;Pseudoalteromonas_phage_Pq0;5859;3844;
2827;NC_018289.1;Vibrio_phage_J2;5859;4118;
2828;NC_018289.1;Gordonia_phage_Wizard;5859;5649;
2829;NC_018289.1;Rhodococcus_phage_Phrankenstein;5859;3135;
2456;NC_018289.1;Escherichia_phage_EK99P-1;5859;4324;
3900;NC_018289.1;Escherichia_phage_K1-dep(4);5859;4089;
2832;NC_018289.1;Citrobacter_phage_Moon;5859;4146;
2833;NC_018289.1;Cronobacter_phage_vB_CsaM_GAP32;5859;4338;
2834;NC_018289.1;Propionibacterium_phage_P100A;5859;3050;
2647;NC_018289.1;Escherichia_phage_PE3-1;5859;3819;
2836;NC_018289.1;Lactococcus_phage_Q54;5859;4873;
2837;NC_018289.1;Escherichia_phage_4MG;5859;4308;
2838;NC_018289.1;Corynebacterium_phage_Zion;5859;3619;
2839;NC_018289.1;Streptomyces_phage_Lika;5859;5434;
2840;NC_018289.1;Gordonia_phage_Getalong;5859;2519;
2841;NC_018289.1;Gordonia_phage_Woes;5859;5651;
2842;NC_018289.1;Acinetobacter_phage_Acj61;5859;4758;
2843;NC_018289.1;Pseudomonas_phage_PaP2;5859;4934;
2262;NZ_CP025401.1;Escherichia_phage_TL-2011b;468;4669;
2845;NC_018289.1;Shigella_phage_Shf125875;5859;4276;
2754;NC_018289.1;Escherichia_phage_TL-2011b;5859;4669;
2847;NC_018289.1;Listeria_virus_A511;5859;4547;
2848;NC_018289.1;Mycobacterium_phage_DS6A;5859;5408;
2849;NC_018289.1;Erwinia_phage_PEp14;5859;4692;
2263;NZ_CP025401.1;Escherichia_phage_TL-2011c;468;4670;
2851;NC_018289.1;Pseudomonas_phage_JD024;5859;4379;
2852;NC_018289.1;Bacillus_phage_phIS3501;5859;4645;
2853;NC_018289.1;Brucella_phage_BiPBO1;5859;3709;
2854;NC_018289.1;Pseudomonas_phage_vB_PaeM_PAO1_Ab27;5859;4110;
2855;NC_018289.1;Weissella_phage_WCP30;5859;3734;
2553;NC_018289.1;Escherichia_phage_TL-2011c;5859;4670;
2857;NC_018289.1;Streptococcus_virus_858;5859;4826;
3674;NC_018289.1;Escherichia_phage_vB_Eco_ACG-M12;5859;4675;
2859;NC_018289.1;Gordonia_phage_Hotorobo;5859;5449;
3126;NC_018289.1;Escherichia_phage_vB_EcoM_ACG-C40;5859;4678;
2861;NC_018289.1;Arthrobacter_phage_BarretLemon;5859;5352;
2862;NC_018289.1;Citrobacter_phage_SH3;5859;3790;
2863;NC_018289.1;Bacillus_phage_Palmer;5859;3977;
2864;NC_018289.1;Enterobacteria_phage_HK225;5859;4601;
2865;NC_018289.1;Escherichia_virus_TLS;5859;4853;
2866;NC_018289.1;Bacillus_virus_Blastoid;5859;4345;
2867;NC_018289.1;Streptococcus_virus_phiAbc2;5859;4179;
2868;NC_018289.1;Gordonia_phage_Wizard;5859;5649;
2869;NC_018289.1;Edwardsiella_phage_PEi21;5859;4383;
3371;NC_018289.1;Escherichia_phage_vB_EcoM_ECO1230-10;5859;4086;
2871;NC_018289.1;Bacillus_phage_phi4B1;5859;3932;
2872;NC_018289.1;Streptomyces_phage_Xkcd426;5859;3583;
2873;NC_018289.1;Pseudomonas_phage_Andromeda;5859;3771;
2874;NC_018289.1;Propionibacterium_phage_PHL171M01;5859;4139;
2875;NC_018289.1;Escherichia_virus_P1;5859;4504;
2876;NC_018289.1;Clostridium_phage_phiCT453B;5859;3930;
2877;NC_018289.1;Bacillus_phage_phiCM3;5859;4432;
2878;NC_018289.1;Streptomyces_phage_Salete;5859;3274;
2879;NC_018289.1;Gordonia_phage_Zirinka;5859;5659;
2880;NC_018289.1;Listeria_phage_P40;5859;4775;
2881;NC_018289.1;Gordonia_phage_Emperor;5859;2414;
2882;NC_018289.1;Mycobacterium_virus_Llij;5859;4877;
2883;NC_018289.1;Gordonia_phage_Splinter;5859;5610;
2884;NC_018289.1;Bacillus_phage_TsarBomba;5859;3637;
2885;NC_018289.1;Escherichia_virus_EPS7;5859;4781;
2995;NC_018289.1;Escherichia_phage_vB_EcoM-ep3;5859;4097;
2887;NC_018289.1;Vibrio_phage_CTX;5859;3915;
2888;NC_018289.1;Salmonella_virus_P22;5859;4931;
2889;NC_018289.1;Vibrio_phage_CHOED;5859;4380;
2890;NC_018289.1;Escherichia_phage_PBECO_4;5859;4154;
2891;NC_018289.1;Erwinia_phage_PhiEaH1;5859;4440;
2892;NC_018289.1;Lactococcus_phage_BM13;5859;4516;
2893;NC_018289.1;Arthrobacter_phage_Franzy;5859;2481;
3108;NC_018289.1;Escherichia_phage_vB_EcoM-UFV13;5859;3733;
2895;NC_018289.1;Morganella_phage_MmP1;5859;3630;
2896;NC_018289.1;Escherichia_virus_T5;5859;4939;
2897;NC_018289.1;Gordonia_phage_Gmala1;5859;5433;
2898;NC_018289.1;Escherichia_phage_slur14;5859;3864;
2899;NC_018289.1;Salmonella_phage_MA12;5859;3654;
2900;NC_018289.1;Mycobacterium_phage_PBI1;5859;5545;
2901;NC_018289.1;Gordonia_phage_Harambe;5859;2575;
2902;NC_018289.1;Yersinia_phage_vB_YenP_AP5;5859;4283;
2903;NC_018289.1;Arthrobacter_phage_BigMack;5859;2127;
2904;NC_018289.1;Lactococcus_phage_Tuc2009;5859;4229;
4239;NZ_CP016594.1;Escherichia_phage_vB_EcoM-VpaE1;1869;4142;
2906;NC_018289.1;Streptomyces_phage_Sujidade;5859;5614;
2907;NC_018289.1;Gordonia_phage_AlainaMarie;5859;1996;
2908;NC_018289.1;Lactobacillus_phage_Sha1;5859;4656;
2909;NC_018289.1;Streptomyces_phage_Bovely;5859;2160;
2910;NC_018289.1;Aeromonas_virus_65;5859;4544;
2911;NC_018289.1;Streptomyces_phage_Popy;5859;3173;
2912;NC_018289.1;Propionibacterium_phage_Pirate;5859;5567;
2913;NC_018289.1;Streptococcus_phage_P9;5859;4844;
2914;NC_018289.1;Rhodobacter_phage_RcapMu;5859;4705;
2915;NC_018289.1;Lactobacillus_phage_PLE2;5859;3762;
2916;NC_018289.1;Propionibacterium_phage_P1.1;5859;5532;
2917;NC_018289.1;Oenococcus_phage_phiS13;5859;4445;
2918;NC_018289.1;Staphylococcus_phage_SpaA1;5859;5010;
2919;NC_018289.1;Rhodothermus_phage_RM378;5859;4960;
2920;NC_018289.1;Rhodococcus_phage_Espica;5859;2428;
3714;NC_018289.1;Escherichia_phage_YD-2008.s;5859;4073;
2922;NC_018289.1;Bacillus_phage_Pookie;5859;4159;
3146;NC_018289.1;Escherichia_virus_K1-5;5859;4503;
2924;NC_018289.1;Pseudomonas_phage_phiKZ;5859;4970;
2925;NC_018289.1;Arthrobacter_phage_Jaek;5859;2659;
2926;NC_018289.1;Streptomyces_phage_Annadreamy;5859;2023;
2927;NC_018289.1;Proteus_phage_vB_PmiM_Pm5461;5859;4024;
2928;NC_018289.1;Streptomyces_phage_phiBT1;5859;3117;
2929;NC_018289.1;Escherichia_phage_HX01;5859;4653;
2930;NC_018289.1;Arthrobacter_phage_Jessica;5859;2680;
2931;NC_018289.1;Klebsiella_phage_vB_KpnP_SU503;5859;4009;
2932;NC_018289.1;Enterobacteria_phage_Phi1;5859;4843;
2933;NC_018289.1;Enterobacteria_phage_RB69;5859;4953;
2934;NC_018289.1;Streptomyces_phage_Lika;5859;5434;
2935;NC_018289.1;Mannheimia_phage_vB_MhS_587AP2;5859;4050;
2936;NC_018289.1;Cronobacter_phage_vB_CsaM_GAP161;5859;4652;
2937;NC_018289.1;Rhodococcus_phage_Finch;5859;2455;
2938;NC_018289.1;Paenibacillus_phage_HB10c2;5859;4026;
2939;NC_018289.1;Propionibacterium_phage_P14.4;5859;5537;
2940;NC_018289.1;Staphylococcus_phage_GRCS;5859;4426;
4127;NZ_CP016594.1;Flavobacterium_phage_FCL-2;1869;4095;
2942;NC_018289.1;Gordonia_phage_Yvonnetastic;5859;5656;
2943;NC_018289.1;Enterobacterial_phage_mEp213;5859;4598;
2944;NC_018289.1;Gordonia_phage_Vivi2;5859;5643;
2945;NC_018289.1;Vibrio_phage_VvAW1;5859;4551;
2946;NC_018289.1;Clostridium_virus_phiCD119;5859;4883;
2947;NC_018289.1;Roseobacter_phage_RDJL_Phi_1;5859;4721;
2948;NC_018289.1;Gordonia_phage_SteveFrench;5859;3388;
38;NZ_CP016594.1;Gordonia_phage_Ailee;1869;6258;
2950;NC_018289.1;Mycobacterium_phage_Phlei;5859;5559;
2951;NC_018289.1;Pseudomonas_phage_PA11;5859;4888;
2952;NC_018289.1;Escherichia_phage_D108;5859;4558;
2953;NC_018289.1;Escherichia_phage_Gluttony;5859;3779;
2954;NC_018289.1;Mycobacterium_virus_Che9c;5859;4964;
2955;NC_018289.1;Aeromonas_phage_CC2;5859;4625;
2956;NC_018289.1;Pseudomonas_phage_vB_PsyM_KIL1;5859;3803;
2957;NC_018289.1;Staphylococcus_virus_phiETA;5859;4983;
2958;NC_018289.1;Klebsiella_phage_KP15;5859;3721;
2959;NC_018289.1;Vibrio_phage_phi_1;5859;4013;
2960;NC_018289.1;Nonlabens_phage_P12024L;5859;5019;
2961;NC_018289.1;Arthrobacter_phage_Laroye;5859;2784;
3443;NC_018289.1;Gordonia_phage_Ailee;5859;6258;
